# LAMMPS data file written by OVITO Basic 3.10.6

900 atoms
1 atom types

0.0 16.9065490001 xlo xhi
0.0 16.9065489999 ylo yhi
0.0 16.906548 zlo zhi
-5.0008564142e-05 2.9032094602e-05 -1.8911988845e-05 xy xz yz

Masses

1 12.011


Atoms  # atomic

456 1 4.531861932 2.12007192 10.6029038766
457 1 5.0028770603 12.3098247782 12.6143421658
458 1 3.9866932508 13.7541419881 9.4159013969
459 1 4.6305123577 12.0369391031 13.9224849648
460 1 11.8688647367 2.5554611995 0.7833217561
461 1 8.6745728325 2.7173828341 0.777172219
462 1 10.420060261 3.7880642697 2.439273026
463 1 9.9751361009 2.8127532219 3.4640029076
464 1 11.6414515651 4.5917510673 2.7338023368
465 1 9.9984671906 1.4661879683 2.7501125909
466 1 10.7585593539 2.7463826284 4.7149461208
467 1 10.8877777826 8.5104228921 3.9028955411
468 1 9.445758886 4.9041499441 2.126992516
469 1 12.4737940668 5.6915064137 0.566864331
470 1 16.8198725892 8.00134446 14.7178347492
471 1 5.1026598456 3.8960982965 2.7458174824
472 1 11.0718634393 6.3595219651 4.559260652
473 1 11.2229560151 6.9321314348 2.256365648
474 1 2.193927598 6.9415749503 15.836914496
475 1 0.4055878762 4.4451001326 9.6666772378
476 1 5.1523892027 4.8780113061 13.5506873195
477 1 15.7892843041 3.0152650565 11.2170004196
478 1 3.5761800796 4.3553543912 8.1831105752
479 1 15.4326890775 4.9239458953 14.1527392996
480 1 0.3447613426 2.3162020025 15.2151646968
481 1 10.1092688938 13.521271309 12.6275165933
482 1 7.9902650545 13.0466065045 15.4241155977
483 1 8.9261989387 8.9048052827 0.0262553974
484 1 9.1846231997 11.2914818082 14.1112550265
485 1 9.1142466569 10.2733834352 16.4003443125
486 1 14.0300527984 15.2944706823 1.4983216664
487 1 8.2013248476 11.1843964918 0.2784395013
488 1 11.5600674951 14.0041310193 8.8057574358
489 1 13.8871640235 15.9384205366 7.2157753809
490 1 12.426223953 13.9278120082 7.5741171046
491 1 10.2278253174 15.5740049961 4.6005944568
492 1 10.4079555116 13.4914957887 3.5989367722
493 1 14.4274321892 9.6433457261 8.9452234387
494 1 11.9173833327 12.6404924044 7.1355803539
495 1 8.7233404316 1.9931821831 12.4168036921
496 1 8.9991294756 3.7689660405 14.7568116121
497 1 10.4406676491 1.9288744038 14.9867935824
498 1 11.0178774207 2.0809084379 12.2372847244
499 1 9.9138673826 14.0494038656 10.1818780829
500 1 10.4435001786 0.0325985362 11.0348700665
501 1 13.5827970422 16.1772092812 9.3582952087
502 1 11.6730679172 15.9439182054 7.6716778615
503 1 9.1189120746 0.5938054218 10.4907294378
504 1 11.2386503314 7.517991069 16.7343859166
505 1 11.7786388149 14.6253272873 14.7425857664
506 1 9.9792577798 14.9085202006 13.2907611476
507 1 10.2939583025 12.1692150975 14.3756551781
508 1 10.4834380399 10.6853597904 16.3063887079
509 1 12.2492121998 13.6727245301 13.7217692435
510 1 13.9059494322 14.6793793349 15.9957046833
511 1 8.3517470561 7.5364914727 2.309935905
512 1 9.6477239707 9.5767492208 2.373126326
513 1 13.0388707339 7.9222861554 1.3284408174
514 1 7.0952129384 7.8030181978 0.6008358921
515 1 6.9284303623 12.4561207224 2.9188090009
516 1 10.0978867741 11.8638882839 1.3319584107
517 1 12.9556644403 10.9400840598 3.2565281174
